"","Airport.Name","Flight.Status","Count"
"1935","Joshua Mqabuko Nkomo International Airport","Delayed",5
"1936","Juan Simons Vela Airport","Delayed",5
"1937","Juancho E. Yrausquin Airport","Delayed",5
"1938","Juist Airport","Delayed",5
"1939","Jumandy Airport","Delayed",5
"1940","Juneau International Airport","Delayed",5
"1941","Kabala Airport","Delayed",5
"1942","Kagi Airport","Delayed",5
"1943","Kagoshima Airport","Delayed",5
"1944","Kagua Airport","Delayed",5
"1945","Kaikohe Airport","Delayed",5
"1946","Kaitaia Airport","Delayed",5
"1947","Kakhnovka Airfield","Delayed",5
"1948","Kalabo Airport","Delayed",5
"1949","Kalakaket Creek AS Airport","Delayed",5
"1950","Kalay Airport","Delayed",5
"1951","Kalkgurung Airport","Delayed",5
"1952","Kaltag Airport","Delayed",5
"1953","Kamaran Airport","Delayed",5
"1954","Kamina Airport","Delayed",5
"1955","Kampong Chhnang Airport","Delayed",5
"1956","Kamulai Airport","Delayed",5
"1957","Kangerlussuaq Airport","Delayed",5
"1958","Kao Airport","Delayed",5
"1959","Karawari Airstrip","Delayed",5
"1960","Kariba International Airport","Delayed",5
"1961","Karl Stefan Memorial Airport","Delayed",5
"1962","Karlovy Vary International Airport","Delayed",5
"1963","Karlskoga Airport","Delayed",5
"1964","Kasos Airport","Delayed",5
"1965","Kastamonu Airport","Delayed",5
"1966","Kasungu Airport","Delayed",5
"1967","Kauhajoki Airport","Delayed",5
"1968","Kauhava Airport","Delayed",5
"1969","Kayes Dag Dag Airport","Delayed",5
"1970","Keewaywin Airport","Delayed",5
"1971","Kegaska Airport","Delayed",5
"1972","Keisah Airport","Delayed",5
"1973","Kelle Airport","Delayed",5
"1974","Kempegowda International Airport","Delayed",5
"1975","Ken Jones Airport","Delayed",5
"1976","Kenema Airport","Delayed",5
"1977","Kent International Airport","Delayed",5
"1978","Kerman Airport","Delayed",5
"1979","Kerrville Municipal Louis Schreiner Field","Delayed",5
"1980","Khanty Mansiysk Airport","Delayed",5
"1981","Kharkhorin Airport","Delayed",5
"1982","Khasab Air Base","Delayed",5
"1983","Khon Kaen Airport","Delayed",5
"1984","Kilaguni Airport","Delayed",5
"1985","Kimmirut Airport","Delayed",5
"1986","Kindersley Airport","Delayed",5
"1987","King Mswati III International Airport","Delayed",5
"1988","Kinston Regional Jetport At Stallings Field","Delayed",5
"1989","Kirkimbie Station Airport","Delayed",5
"1990","Kissimmee Gateway Airport","Delayed",5
"1991","Kitakyūshū Airport","Delayed",5
"1992","Knee Lake Airport","Delayed",5
"1993","Kolda North Airport","Delayed",5
"1994","Kolwezi Airport","Delayed",5
"1995","Komaio Airport","Delayed",5
"1996","Komatipoort Airport","Delayed",5
"1997","Komatsu Airport","Delayed",5
"1998","Komo-Manda Airport","Delayed",5
"1999","Konarak Airport","Delayed",5
"2000","Kontum Airport","Delayed",5
"2001","Konya Airport","Delayed",5
"2002","Kornasoren Airfield","Delayed",5
"2003","Kos Airport","Delayed",5
"2004","Kosrae International Airport","Delayed",5
"2005","Kotabangun Airport","Delayed",5
"2006","Košice Airport","Delayed",5
"2007","Kristiansund Airport (Kvernberget)","Delayed",5
"2008","Kruger Mpumalanga International Airport","Delayed",5
"2009","Kulob Airport","Delayed",5
"2010","Kulusuk Airport","Delayed",5
"2011","Kumamoto Airport","Delayed",5
"2012","Kumasi Airport","Delayed",5
"2013","Kunming Changshui International Airport","Delayed",5
"2014","Kunovice Airport","Delayed",5
"2015","Kuqa Airport","Delayed",5
"2016","Kuressaare Airport","Delayed",5
"2017","Kzyl-Orda Southwest Airport","Delayed",5
"2018","Kōchi Ryōma Airport","Delayed",5
"2019","L O Simenstad Municipal Airport","Delayed",5
"2020","LTS Pulau Redang Airport","Delayed",5
"2021","La Chorrera Airport","Delayed",5
"2022","La Cumbre Airport","Delayed",5
"2023","La Gomera Airport","Delayed",5
"2024","La Grande-4 Airport","Delayed",5
"2025","La Grande/Union County Airport","Delayed",5
"2026","La Môle Airport","Delayed",5
"2027","La Sarre Airport","Delayed",5
"2028","La Tabatière Airport","Delayed",5
"2029","Ladouanie Airport","Delayed",5
"2030","Lady Elliot Island Airstrip","Delayed",5
"2031","Lago Argentino Airport","Delayed",5
"2032","Laguindingan Airport","Delayed",5
"2033","Lagunillas Airport","Delayed",5
"2034","Lake City Gateway Airport","Delayed",5
"2035","Lake Manyara Airport","Delayed",5
"2036","Lal Bahadur Shastri Airport","Delayed",5
"2037","Lamen Bay Airport","Delayed",5
"2038","Lamidanda Airport","Delayed",5
"2039","Langimar Airport","Delayed",5
"2040","Lankaran International Airport","Delayed",5
"2041","Las Vegas Airport","Delayed",5
"2042","Latina Air Base","Delayed",5
"2043","Laucala Island Airport","Delayed",5
"2044","Launceston Airport","Delayed",5
"2045","Lauro Kurtz Airport","Delayed",5
"2046","Lawrence J Timmerman Airport","Delayed",5
"2047","Le Castellet Airport","Delayed",5
"2048","Le Mans-Arnage Airport","Delayed",5
"2049","Lebak Rural Airport","Delayed",5
"2050","Lebel-sur-Quevillon Airport","Delayed",5
"2051","Lee Gilmer Memorial Airport","Delayed",5
"2052","Leeward Point Field","Delayed",5
"2053","Leh Kushok Bakula Rimpochee Airport","Delayed",5
"2054","Lehu Airport","Delayed",5
"2055","Lenawee County Airport","Delayed",5
"2056","Leonardo da Vinci–Fiumicino Airport","Delayed",5
"2057","Letterkenny Airport","Delayed",5
"2058","Lewis University Airport","Delayed",5
"2059","Lewistown Municipal Airport","Delayed",5
"2060","Libo Airport","Delayed",5
"2061","Licenciado Miguel de la Madrid Airport","Delayed",5
"2062","Likiep Airport","Delayed",5
"2063","Limbunya Airport","Delayed",5
"2064","Liverpool John Lennon Airport","Delayed",5
"2065","Livingstone Airport","Delayed",5
"2066","Lizard Island Airport","Delayed",5
"2067","Liège Airport","Delayed",5
"2068","Lodja Airport","Delayed",5
"2069","Lodwar Airport","Delayed",5
"2070","Logroño-Agoncillo Airport","Delayed",5
"2071","Lok Nayak Jayaprakash Airport","Delayed",5
"2072","Lokichoggio Airport","Delayed",5
"2073","Londolozi Airport","Delayed",5
"2074","London Gatwick Airport","Delayed",5
"2075","London Luton Airport","Delayed",5
"2076","London-Corbin Airport/Magee Field","Delayed",5
"2077","Long Seridan Airport","Delayed",5
"2078","Long Xuyên Airport","Delayed",5
"2079","Lorient South Brittany (Bretagne Sud) Airport","Delayed",5
"2080","Loring Seaplane Base","Delayed",5
"2081","Los Angeles International Airport","Delayed",5
"2082","Los Chiles Airport","Delayed",5
"2083","Losuia Airport","Delayed",5
"2084","Louisa County Airport/Freeman Field","Delayed",5
"2085","Loyengalani Airport","Delayed",5
"2086","Lubbock Preston Smith International Airport","Delayed",5
"2087","Lucca-Tassignano Airport","Delayed",5
"2088","Lucélia Airport","Delayed",5
"2089","Luis Munoz Marin International Airport","Delayed",5
"2090","Lunyuk Airport","Delayed",5
"2091","Lusanga Airport","Delayed",5
"2092","M'Bigou Airport","Delayed",5
"2093","Macanal Airport","Delayed",5
"2094","Machu Pichu Airport","Delayed",5
"2095","Mackinac Island Airport","Delayed",5
"2096","Macomb Municipal Airport","Delayed",5
"2097","Maestro Wilson Fonseca Airport","Delayed",5
"2098","Mahlon Sweet Field","Delayed",5
"2099","Maiana Airport","Delayed",5
"2100","Mainoru Airstrip","Delayed",5
"2101","Maio Airport","Delayed",5
"2102","Maitland Airport","Delayed",5
"2103","Makemo Airport","Delayed",5
"2104","Malacca Airport","Delayed",5
"2105","Maliana airport","Delayed",5
"2106","Malpensa International Airport","Delayed",5
"2107","Malta Airport","Delayed",5
"2108","Mamai Airport","Delayed",5
"2109","Mamfe Airport","Delayed",5
"2110","Manang Airport","Delayed",5
"2111","Manas International Airport","Delayed",5
"2112","Manaung Airport","Delayed",5
"2113","Mangalore International Airport","Delayed",5
"2114","Maningrida Airport","Delayed",5
"2115","Maramuni Airport","Delayed",5
"2116","Marau Airport","Delayed",5
"2117","Mareeba Airport","Delayed",5
"2118","Marfa Municipal Airport","Delayed",5
"2119","Margaret Ekpo International Airport","Delayed",5
"2120","Marina Di Campo Airport","Delayed",5
"2121","Marina Municipal Airport","Delayed",5
"2122","Marinduque Airport","Delayed",5
"2123","Marlboro Airport","Delayed",5
"2124","Marqua Airport","Delayed",5
"2125","Matagami Airport","Delayed",5
"2126","Matei Airport","Delayed",5
"2127","Maury County Airport","Delayed",5
"2128","Mazar I Sharif Airport","Delayed",5
"2129","Mbarara Airport","Delayed",5
"2130","McKinley National Park Airport","Delayed",5
"2131","Medicine Hat Airport","Delayed",5
"2132","Mekoryuk Airport","Delayed",5
"2133","Melbourne International Airport","Delayed",5
"2134","Melbourne Moorabbin Airport","Delayed",5
"2135","Memmingen Allgau Airport","Delayed",5
"2136","Mercer County Airport","Delayed",5
"2137","Merrill Municipal Airport","Delayed",5
"2138","Merritt Airport","Delayed",5
"2139","Merville-Calonne Airport","Delayed",5
"2140","Mesquite Airport","Delayed",5
"2141","Miami Seaplane Base","Delayed",5
"2142","Mikonos Airport","Delayed",5
"2143","Miley Memorial Field","Delayed",5
"2144","Mili Island Airport","Delayed",5
"2145","Millington-Memphis Airport","Delayed",5
"2146","Minangkabau International Airport","Delayed",5
"2147","Minnipa Airport","Delayed",5
"2148","Mitchell Municipal Airport","Delayed",5
"2149","Miyanmin Airport","Delayed",5
"2150","Mkambati Airport","Delayed",5
"2151","Mocímboa da Praia Airport","Delayed",5
"2152","Moises R. Espinosa Airport","Delayed",5
"2153","Molokai Airport","Delayed",5
"2154","Monseñor Óscar Arnulfo Romero International Airport","Delayed",5
"2155","Montauban Airport","Delayed",5
"2156","Montepuez Airport","Delayed",5
"2157","Monterey Peninsula Airport","Delayed",5
"2158","Montgomery County Airpark","Delayed",5
"2159","Moolawatana Airport","Delayed",5
"2160","Moore County Airport","Delayed",5
"2161","Moroak Airport","Delayed",5
"2162","Morrisville Stowe State Airport","Delayed",5
"2163","Moruya Airport","Delayed",5
"2164","Mount Cook Airport","Delayed",5
"2165","Mount Isa Airport","Delayed",5
"2166","Moyo Airport","Delayed",5
"2167","Mulege Airport","Delayed",5
"2168","Munbil Airport","Delayed",5
"2169","Mundo Maya International Airport","Delayed",5
"2170","Munich Airport","Delayed",5
"2171","Municipal de Linares Airport","Delayed",5
"2172","Murmansk Airport","Delayed",5
"2173","Murtala Muhammed International Airport","Delayed",5
"2174","Mutiara Airport","Delayed",5
"2175","Muzaffarpur Airport","Delayed",5
"2176","Médouneu Airport","Delayed",5
"2177","Méribel Altiport","Delayed",5
"2178","N'Délé Airport","Delayed",5
"2179","Nabire Airport","Delayed",5
"2180","Nakashibetsu Airport","Delayed",5
"2181","Namangan Airport","Delayed",5
"2182","Namatanai Airport","Delayed",5
"2183","Namorik Atoll Airport","Delayed",5
"2184","Nancy-Essey Airport","Delayed",5
"2185","Nangade Airport","Delayed",5
"2186","Nangasuri Airport","Delayed",5
"2187","Nanjing Lukou Airport","Delayed",5
"2188","Nankina Airport","Delayed",5
"2189","Nanping Wuyishan Airport","Delayed",5
"2190","Nantucket Memorial Airport","Delayed",5
"2191","Naples Municipal Airport","Delayed",5
"2192","Narvik Framnes Airport","Delayed",5
"2193","Nassau Paradise Island Airport","Delayed",5
"2194","Natitingou Airport","Delayed",5
"2195","Nausori International Airport","Delayed",5
"2196","Naval Outlying Field Barin","Delayed",5
"2197","Naxos Airport","Delayed",5
"2198","Ndolo Airport","Delayed",5
"2199","Negril Airport","Delayed",5
"2200","Nejran Airport","Delayed",5
"2201","Nelson Ribeiro Guimarães Airport","Delayed",5
"2202","New Ishigaki Airport","Delayed",5
"2203","Newport News Williamsburg International Airport","Delayed",5
"2204","Newton City-County Airport","Delayed",5
"2205","Newton Municipal Airport","Delayed",5
"2206","Ngjiva Pereira Airport","Delayed",5
"2207","Ngurah Rai (Bali) International Airport","Delayed",5
"2208","Nimba Airport","Delayed",5
"2209","Nipa Airport","Delayed",5
"2210","Niue International Airport","Delayed",5
"2211","Noatak Airport","Delayed",5
"2212","Nomane Airport","Delayed",5
"2213","Noonkanbah Airport","Delayed",5
"2214","Norfolk International Airport","Delayed",5
"2215","North Bay Jack Garland Airport","Delayed",5
"2216","North Caicos Airport","Delayed",5
"2217","North Spirit Lake Airport","Delayed",5
"2218","Northeastern Regional Airport","Delayed",5
"2219","Northern Peninsula Airport","Delayed",5
"2220","Norwich International Airport","Delayed",5
"2221","Norðfjörður Airport","Delayed",5
"2222","Noto Airport","Delayed",5
"2223","Noto Hadinegoro, Jember Airport","Delayed",5
"2224","Novo Aripuanã Airport","Delayed",5
"2225","Nowra Airport","Delayed",5
"2226","Nueva Guinea Airport","Delayed",5
"2227","Nukutepipi Airport","Delayed",5
"2228","Nunam Iqua Airport","Delayed",5
"2229","Nusawiru Airport","Delayed",5
"2230","Nyagan Airport","Delayed",5
"2231","Nzérékoré Airport","Delayed",5
"2232","Néma Airport","Delayed",5
"2233","Oakey Airport","Delayed",5
"2234","Ocean Reef Club Airport","Delayed",5
"2235","Oceanside Municipal Airport","Delayed",5
"2236","Oconee County Regional Airport","Delayed",5
"2237","Oecussi Airport","Delayed",5
"2238","Oenpelli Airport","Delayed",5
"2239","Ono-i-Lau Airport","Delayed",5
"2240","Onslow Airport","Delayed",5
"2241","Opa-locka Executive Airport","Delayed",5
"2242","Oradea International Airport","Delayed",5
"2243","Orchid Beach Airport","Delayed",5
"2244","Orléans-Bricy (BA 123) Air Base","Delayed",5
"2245","Osborne Mine Airport","Delayed",5
"2246","Osmany International Airport","Delayed",5
"2247","Oswaldo Guevara Mujica Airport","Delayed",5
"2248","Ottawa / Rockcliffe Airport","Delayed",5
"2249","Ottawa Macdonald-Cartier International Airport","Delayed",5
"2250","Ouahigouya Airport","Delayed",5
"2251","Oum Hadjer Airport","Delayed",5
"2252","Ovda International Airport","Delayed",5
"2253","Paamiut Airport","Delayed",5
"2254","Pakuba Airfield","Delayed",5
"2255","Palacios Airport","Delayed",5
"2256","Palanga International Airport","Delayed",5
"2257","Palm Beach County Glades Airport","Delayed",5
"2258","Palm Beach International Airport","Delayed",5
"2259","Palma Airport","Delayed",5
"2260","Palmar Sur Airport","Delayed",5
"2261","Palmdale Regional/USAF Plant 42 Airport","Delayed",5
"2262","Palmyra Airport","Delayed",5
"2263","Palungtar Airport","Delayed",5
"2264","Panama Pacific International Airport","Delayed",5
"2265","Pangborn Memorial Airport","Delayed",5
"2266","Pangia Airport","Delayed",5
"2267","Pangkal Pinang (Depati Amir) Airport","Delayed",5
"2268","Panjgur Airport","Delayed",5
"2269","Papa Stour Airport","Delayed",5
"2270","Papa Westray Airport","Delayed",5
"2271","Paramillo Airport","Delayed",5
"2272","Paro Airport","Delayed",5
"2273","Parry Sound Area Municipal Airport","Delayed",5
"2274","Parry Sound/Frying Pan Island-Sans Souci Seaplane Base","Delayed",5
"2275","Passikudah Helipad","Delayed",5
"2276","Patrick Air Force Base","Delayed",5
"2277","Pdte. Carlos Ibañez del Campo Airport","Delayed",5
"2278","Peace River Airport","Delayed",5
"2279","Pedro Bay Airport","Delayed",5
"2280","Pensacola Naval Air Station/Forrest Sherman Field","Delayed",5
"2281","Perpignan-Rivesaltes (Llabanère) Airport","Delayed",5
"2282","Perry Lefors Field","Delayed",5
"2283","Perry Stokes Airport","Delayed",5
"2284","Persian Gulf International Airport","Delayed",5
"2285","Perth International Airport","Delayed",5
"2286","Pevek Airport","Delayed",5
"2287","Phanom Sarakham Airport","Delayed",5
"2288","Phifer Airfield","Delayed",5
"2289","Phoenix-Mesa-Gateway Airport","Delayed",5
"2290","Pichoy Airport","Delayed",5
"2291","Pierre Van Ryneveld Airport","Delayed",5
"2292","Pine Island Airport","Delayed",5
"2293","Pine Ridge Airport","Delayed",5
"2294","Pinto Martins International Airport","Delayed",5
"2295","Pirapora Airport","Delayed",5
"2296","Pitalito Airport","Delayed",5
"2297","Playa De Oro International Airport","Delayed",5
"2298","Playa Grande Airport","Delayed",5
"2299","Playa Samara/Carrillo Airport","Delayed",5
"2300","Plácido de Castro Airport","Delayed",5
"2301","Pointe Vele Airport","Delayed",5
"2302","Points North Landing Airport","Delayed",5
"2303","Pomala Airport","Delayed",5
"2304","Ponta Pelada Airport","Delayed",5
"2305","Pontes e Lacerda Airport","Delayed",5
"2306","Poplar River Airport","Delayed",5
"2307","Pori Airport","Delayed",5
"2308","Pormpuraaw Airport","Delayed",5
"2309","Port Pirie Airport","Delayed",5
"2310","Port of Poulsbo Marina Moorage Seaplane Base","Delayed",5
"2311","Portland International Airport","Delayed",5
"2312","Portland Troutdale Airport","Delayed",5
"2313","Porto Alegre Airport","Delayed",5
"2314","Powell Lake Seaplane Base","Delayed",5
"2315","Pratt Regional Airport","Delayed",5
"2316","Preston Airport","Delayed",5
"2317","Prieska Airport","Delayed",5
"2318","Prince Sultan Air Base","Delayed",5
"2319","Princess Juliana International Airport","Delayed",5
"2320","Propriá Airport","Delayed",5
"2321","Provo Municipal Airport","Delayed",5
"2322","Pskov Airport","Delayed",5
"2323","Puerto Escondido International Airport","Delayed",5
"2324","Puka Puka Airport","Delayed",5
"2325","Pukapuka Island Airport","Delayed",5
"2326","Pulau Pangkor Airport","Delayed",5
"2327","Pune Airport","Delayed",5
"2328","Punta Chivato Airport","Delayed",5
"2329","Pureni Airport","Delayed",5
"2330","Qala-I-Naw Airport","Delayed",5
"2331","Qionghai Bo'ao Airport","Delayed",5
"2332","Quad City International Airport","Delayed",5
"2333","Quartz Creek Airport","Delayed",5
"2334","Quilpie Airport","Delayed",5
"2335","Quinhagak Airport","Delayed",5
"2336","Quion Hill Airport","Delayed",5
"2337","Quzhou Airport","Delayed",5
